Date,Withdrawal_Amount
11/21/2023,3367.283198
11/22/2023,7366.372828
11/23/2023,4180.426273
11/24/2023,5332.598895
11/25/2023,9177.319005
11/26/2023,9854.75373
11/27/2023,8373.91516
11/28/2023,8164.369289
11/29/2023,7656.635102
11/30/2023,12619.2352
12/1/2023,14729.36848
12/2/2023,7186.194829
12/3/2023,4411.038695
12/4/2023,9238.248044
12/5/2023,4003.603064
12/6/2023,3288.918892
12/7/2023,8248.343869
12/8/2023,8661.624763
12/9/2023,11888.11237
12/10/2023,5853.234644
12/11/2023,3675.283396
12/12/2023,8467.432232
12/13/2023,5732.090437
12/14/2023,4585.68243
12/15/2023,9988.051122
12/16/2023,10385.38147
12/17/2023,3293.19337
12/18/2023,6860.313108
12/19/2023,6655.215737
12/20/2023,8980.543805
12/21/2023,3348.497755
12/22/2023,5155.838505
12/23/2023,6014.861971
12/24/2023,10447.17845
12/25/2023,3482.669885
12/26/2023,7056.845123
12/27/2023,5391.224152
12/28/2023,9279.668456
12/29/2023,7961.811467
12/30/2023,8634.232772
12/31/2023,3951.014072
1/1/2022,3959.713501
1/2/2022,4797.382368
1/3/2022,8004.605757
1/4/2022,7920.435117
1/5/2022,8695.569167
1/6/2022,2350.405958
1/7/2022,5685.487541
1/8/2022,6293.825449
1/9/2022,6975.31642
1/10/2022,2342.782603
1/11/2022,7858.101405
1/12/2022,2507.006392
1/13/2022,8533.228667
1/14/2022,3078.916126
1/15/2022,3786.086929
1/16/2022,4571.865711
1/17/2022,9028.349774
1/18/2022,2658.708223
1/19/2022,6211.670688
1/20/2022,2933.287022
1/21/2022,2172.202253
1/22/2022,5214.326312
1/23/2022,7610.769919
1/24/2022,4700.66523
1/25/2022,8121.47241
1/26/2022,5303.138915
1/27/2022,5874.250886
1/28/2022,3207.883509
1/29/2022,11733.00541
1/30/2022,9066.324733
1/31/2022,4064.168828
2/1/2022,4322.190229
2/2/2022,2268.692835
2/3/2022,3007.161982
2/4/2022,7975.54038
2/5/2022,2642.392433
2/6/2022,8449.789174
2/7/2022,6503.134777
2/8/2022,7359.680234
2/9/2022,7030.11345
2/10/2022,8368.741767
2/11/2022,7265.789826
2/12/2022,6647.053763
2/13/2022,7532.338293
2/14/2022,7402.127098
2/15/2022,11728.24003
2/16/2022,1877.116455
2/17/2022,7020.979847
2/18/2022,6031.97715
2/19/2022,8553.926346
2/20/2022,6847.85272
2/21/2022,2870.584786
2/22/2022,6677.734568
2/23/2022,3217.760066
2/24/2022,5775.646662
2/25/2022,3913.958917
2/26/2022,10596.34611
2/27/2022,4240.321837
2/28/2022,5151.351201
3/1/2022,3531.138764
3/2/2022,9164.693984
3/3/2022,9624.663943
3/4/2022,3423.737999
3/5/2022,8591.40284
3/6/2022,3820.032165
3/7/2022,7474.104029
3/8/2022,9367.082674
3/9/2022,5766.048214
3/10/2022,7528.290479
3/11/2022,4240.336792
3/12/2022,7377.865931
3/13/2022,5074.125023
3/14/2022,2009.808915
3/15/2022,5520.640449
3/16/2022,8771.567177
3/17/2022,8742.766532
3/18/2022,5727.540196
3/19/2022,3684.845901
3/20/2022,10697.48909
3/21/2022,8617.394443
3/22/2022,6971.512276
3/23/2022,5322.527617
3/24/2022,9945.807033
3/25/2022,9429.067945
3/26/2022,6377.36429
3/27/2022,3811.432
3/28/2022,5740.30993
3/29/2022,4561.708345
3/30/2022,11827.17158
3/31/2022,8473.739821
4/1/2022,14185.40956
4/2/2022,3143.711576
4/3/2022,9098.646396
4/4/2022,10064.34985
4/5/2022,2765.027717
4/6/2022,6821.674851
4/7/2022,6838.393136
4/8/2022,3595.323158
4/9/2022,9916.998915
4/10/2022,3045.775775
4/11/2022,9546.536477
4/12/2022,10365.7628
4/13/2022,6377.397986
4/14/2022,3312.593928
4/15/2022,7960.972325
4/16/2022,5126.573569
4/17/2022,2725.768176
4/18/2022,7577.817912
4/19/2022,8167.649008
4/20/2022,6351.984919
4/21/2022,9998.844358
4/22/2022,4790.099679
4/23/2022,9366.180184
4/24/2022,3268.847907
4/25/2022,7700.576995
4/26/2022,4995.710644
4/27/2022,7138.876617
4/28/2022,9199.43782
4/29/2022,9794.791625
4/30/2022,3916.244867
5/1/2022,17034.12737
5/2/2022,8922.288937
5/3/2022,6430.415635
5/4/2022,2864.430001
5/5/2022,4366.891817
5/6/2022,9725.15713
5/7/2022,7105.106523
5/8/2022,8602.637593
5/9/2022,8428
5/10/2022,5704.188876
5/11/2022,6642.098586
5/12/2022,9015.456146
5/13/2022,4207.706852
5/14/2022,7534.038965
5/15/2022,3463.643321
5/16/2022,4912.831932
5/17/2022,5998.169715
5/18/2022,3035.783285
5/19/2022,10009.06615
5/20/2022,4885.110899
5/21/2022,7634.051249
5/22/2022,8956.207923
5/23/2022,4655.342478
5/24/2022,2760.588687
5/25/2022,8870.459983
5/26/2022,6855.4164
5/27/2022,6887.133681
5/28/2022,8722.894547
5/29/2022,6462.423358
5/30/2022,12488.91025
5/31/2022,1858.357115
6/1/2022,13330.66118
6/2/2022,8343.983564
6/3/2022,6149.89036
6/4/2022,2989.77811
6/5/2022,4005.222142
6/6/2022,8948.856113
6/7/2022,7820.210757
6/8/2022,4193.851766
6/9/2022,3156.745807
6/10/2022,8873.89649
6/11/2022,7217.354144
6/12/2022,4489.987914
6/13/2022,3139.149342
6/14/2022,2806.626531
6/15/2022,13462.14177
6/16/2022,3281.145174
6/17/2022,5647.387877
6/18/2022,8648.590322
6/19/2022,4186.254756
6/20/2022,2065.364348
6/21/2022,2450.226329
6/22/2022,5883.816111
6/23/2022,6380.370874
6/24/2022,8819.162314
6/25/2022,4333.017713
6/26/2022,4336.894662
6/27/2022,2654.553961
6/28/2022,7486.546022
6/29/2022,9052.843762
6/30/2022,13714.66264
7/1/2022,10897.91024
7/2/2022,9642.238789
7/3/2022,6774.393538
7/4/2022,9744.173542
7/5/2022,8225.371831
7/6/2022,5483.52445
7/7/2022,9509.426866
7/8/2022,4791.074431
7/9/2022,8145.107546
7/10/2022,9634.018648
7/11/2022,6666.583285
7/12/2022,3354.712696
7/13/2022,7642.579495
7/14/2022,5249.191764
7/15/2022,5110.335496
7/16/2022,9265.179493
7/17/2022,4151.093439
7/18/2022,7823.877435
7/19/2022,7434.405252
7/20/2022,4947.280211
7/21/2022,6844.638194
7/22/2022,7675.123631
7/23/2022,9275.468723
7/24/2022,10704.3028
7/25/2022,9535.301091
7/26/2022,8133.770515
7/27/2022,2397.272141
7/28/2022,2743.065
7/29/2022,2162.902417
7/30/2022,14946.53219
7/31/2022,5399.790329
8/1/2022,5137.881814
8/2/2022,7941.357401
8/3/2022,3924.593948
8/4/2022,2122.682437
8/5/2022,5309.480006
8/6/2022,11107.52601
8/7/2022,8287.241485
8/8/2022,8228.119444
8/9/2022,4922.595473
8/10/2022,8721.833648
8/11/2022,7489.638655
8/12/2022,6989.979881
8/13/2022,6037.554649
8/14/2022,12092.51153
8/15/2022,11230.65398
8/16/2022,6076.802192
8/17/2022,7843.341128
8/18/2022,7451.849961
8/19/2022,9418.118092
8/20/2022,10284.3485
8/21/2022,8833.829069
8/22/2022,7172.741121
8/23/2022,6866.615137
8/24/2022,6638.469082
8/25/2022,8402.289823
8/26/2022,4357.814922
8/27/2022,8684.868994
8/28/2022,11534.59513
8/29/2022,5828.353811
8/30/2022,3426.507814
8/31/2022,6323.239595
9/1/2022,5060.986058
9/2/2022,3594.645136
9/3/2022,7193.689296
9/4/2022,3461.540589
9/5/2022,9429.63003
9/6/2022,2689.66095
9/7/2022,7238.608676
9/8/2022,7223.154818
9/9/2022,8542.676991
9/10/2022,5492.480795
9/11/2022,9174.259005
9/12/2022,4257.987718
9/13/2022,5832.176469
9/14/2022,5797.370493
9/15/2022,9709.035953
9/16/2022,2602.402951
9/17/2022,10796.55381
9/18/2022,5492.666537
9/19/2022,4122.445286
9/20/2022,8283.280601
9/21/2022,6386.631083
9/22/2022,8999.133757
9/23/2022,6827.803696
9/24/2022,8820.807291
9/25/2022,5166.096458
9/26/2022,7445.607299
9/27/2022,4455.896816
9/28/2022,7976.660159
9/29/2022,5539.93243
9/30/2022,14224.87403
10/1/2022,7422.037313
10/2/2022,4703.90573
10/3/2022,6556.109064
10/4/2022,5085.309062
10/5/2022,6112.556898
10/6/2022,2155.43397
10/7/2022,7029.512388
10/8/2022,7033.145448
10/9/2022,3010.594809
10/10/2022,10106.31852
10/11/2022,5875.330586
10/12/2022,2246.781475
10/13/2022,7429.582266
10/14/2022,9270.405183
10/15/2022,15524.92681
10/16/2022,8014.748671
10/17/2022,9673.223921
10/18/2022,8285.237763
10/19/2022,9129.751112
10/20/2022,8304.043539
10/21/2022,2153.225235
10/22/2022,5198.286315
10/23/2022,2674.268071
10/24/2022,8257.908001
10/25/2022,2651.962294
10/26/2022,4274.986574
10/27/2022,5227.032604
10/28/2022,7066.448021
10/29/2022,5026.090968
10/30/2022,13145.30576
10/31/2022,2189.422746
11/1/2022,10160.73759
11/2/2022,8195.608013
11/3/2022,8089.251239
11/4/2022,5358.04775
11/5/2022,3232.636599
11/6/2022,8942.95071
11/7/2022,2489.517444
11/8/2022,9528.676149
11/9/2022,5558.12237
11/10/2022,2225.987677
11/11/2022,6089.865725
11/12/2022,9631.392565
11/13/2022,10587.86744
11/14/2022,4876.134265
11/15/2022,4568.056503
11/16/2022,9680.168916
11/17/2022,8879.138972
11/18/2022,7180.130515
11/19/2022,11244.75021
11/20/2022,11054.26975
11/21/2022,2550.77314
11/22/2022,6787.654887
11/23/2022,6447.52545
11/24/2022,2501.691152
11/25/2022,8371.430483
11/26/2022,9379.05165
11/27/2022,6861.62803
11/28/2022,8987.552695
11/29/2022,3001.992723
11/30/2022,10914.24837
12/1/2022,5001.122542
12/2/2022,7795.660054
12/3/2022,10331.58831
12/4/2022,10214.76987
12/5/2022,6457.265204
12/6/2022,6075.144572
12/7/2022,7069.362757
12/8/2022,2501.417592
12/9/2022,6743.19041
12/10/2022,5509.138359
12/11/2022,9154.272981
12/12/2022,2604.137144
12/13/2022,2971.118591
12/14/2022,4588.86123
12/15/2022,7149.84243
12/16/2022,4697.458129
12/17/2022,3963.152008
12/18/2022,6289.699765
12/19/2022,9781.307393
12/20/2022,1852.214781
12/21/2022,8157.525704
12/22/2022,8200.838544
12/23/2022,4606.110059
12/24/2022,3899.58018
12/25/2022,6037.08583
12/26/2022,5736.357974
12/27/2022,8151.471796
12/28/2022,6127.832636
12/29/2022,7394.627666
12/30/2022,13123.11594
12/31/2022,10164.00167
1/1/2023,11238.03193
1/2/2023,8395.335832
1/3/2023,2853.425367
1/4/2023,8826.630295
1/5/2023,6285.626494
1/6/2023,8738.89049
1/7/2023,6650.800255
1/8/2023,4896.703577
1/9/2023,6278.616321
1/10/2023,9821.728175
1/11/2023,6020.908139
1/12/2023,3082.81863
1/13/2023,4220.437544
1/14/2023,8429.226827
1/15/2023,7523.281259
1/16/2023,6115.411993
1/17/2023,5113.865558
1/18/2023,2248.678489
1/19/2023,9410.000268
1/20/2023,7214.161657
1/21/2023,9857.736681
1/22/2023,6445.222418
1/23/2023,7087.711832
1/24/2023,7773.195154
1/25/2023,3432.919809
1/26/2023,6399.175258
1/27/2023,2049.819117
1/28/2023,6924.549908
1/29/2023,4867.435185
1/30/2023,3693.5856
1/31/2023,6649.726093
2/1/2023,7326.59311
2/2/2023,9473.64345
2/3/2023,1919.904699
2/4/2023,8598.47111
2/5/2023,9786.441401
2/6/2023,7519.647156
2/7/2023,9080.909707
2/8/2023,6784.350062
2/9/2023,3300.65957
2/10/2023,4965.296778
2/11/2023,9220.626618
2/12/2023,3181.062898
2/13/2023,5554.674108
2/14/2023,3841.371782
2/15/2023,7652.236765
2/16/2023,4812.861563
2/17/2023,6336.171944
2/18/2023,2466.636984
2/19/2023,3705.498701
2/20/2023,3461.088226
2/21/2023,7051.809508
2/22/2023,2916.905676
2/23/2023,5069.020276
2/24/2023,8310.330223
2/25/2023,4577.813685
2/26/2023,5866.255659
2/27/2023,6119.229426
2/28/2023,5634.703951
3/1/2023,5127.259234
3/2/2023,4888.446038
3/3/2023,1980.885115
3/4/2023,7883.52914
3/5/2023,8601.042816
3/6/2023,9369.269299
3/7/2023,2124.341366
3/8/2023,9236.03754
3/9/2023,9754.456316
3/10/2023,10003.6047
3/11/2023,2960.908983
3/12/2023,9717.345063
3/13/2023,4769.253869
3/14/2023,3723.203362
3/15/2023,9158.802399
3/16/2023,3116.363815
3/17/2023,5465.838714
3/18/2023,10293.44614
3/19/2023,9626.284152
3/20/2023,7413.804908
3/21/2023,3597.186798
3/22/2023,5229.351945
3/23/2023,6976.595991
3/24/2023,3760.211352
3/25/2023,3308.170114
3/26/2023,4411.111343
3/27/2023,9453.359526
3/28/2023,5764.514186
3/29/2023,6556.298577
3/30/2023,9248.608218
3/31/2023,6452.036564
4/1/2023,15189.22995
4/2/2023,9413.116407
4/3/2023,6109.392611
4/4/2023,9492.474651
4/5/2023,8280.200206
4/6/2023,9955.870423
4/7/2023,7249.496825
4/8/2023,6405.57745
4/9/2023,3023.642807
4/10/2023,5243.486256
4/11/2023,8554.123448
4/12/2023,8177.236496
4/13/2023,7129.621039
4/14/2023,9698.539227
4/15/2023,13948.72082
4/16/2023,6215.883106
4/17/2023,6173.85889
4/18/2023,9814.053247
4/19/2023,4418.29235
4/20/2023,6362.646705
4/21/2023,3053.469454
4/22/2023,9998.622482
4/23/2023,8103.34063
4/24/2023,5764.194052
4/25/2023,7067.418696
4/26/2023,8403.901715
4/27/2023,4573.583216
4/28/2023,5641.575935
4/29/2023,4653.702895
4/30/2023,11427.36155
5/1/2023,7604.380677
5/2/2023,7472.454148
5/3/2023,3581.228158
5/4/2023,8477.562675
5/5/2023,3334.212969
5/6/2023,7837.760158
5/7/2023,5492.051153
5/8/2023,8547.494608
5/9/2023,7665.068518
5/10/2023,9235.282849
5/11/2023,7855.771304
5/12/2023,8614.311442
5/13/2023,3590.278618
5/14/2023,7297.360906
5/15/2023,7458.853733
5/16/2023,7227.057409
5/17/2023,7342.052797
5/18/2023,5651.570251
5/19/2023,2347.369361
5/20/2023,10138.12844
5/21/2023,11601.04544
5/22/2023,2286.080456
5/23/2023,3686.835126
5/24/2023,6526.755338
5/25/2023,5578.684991
5/26/2023,5395.965591
5/27/2023,7308.069234
5/28/2023,11969.07256
5/29/2023,10020.60845
5/30/2023,5292.791315
5/31/2023,5106.710397
6/1/2023,13607.38422
6/2/2023,8603.153282
6/3/2023,3847.609351
6/4/2023,8303.74785
6/5/2023,7452.670973
6/6/2023,3562.024381
6/7/2023,4685.256625
6/8/2023,2477.645901
6/9/2023,3207.817144
6/10/2023,9963.83369
6/11/2023,8877.143117
6/12/2023,6501.310383
6/13/2023,2361.92554
6/14/2023,2981.177421
6/15/2023,9537.493787
6/16/2023,8856.113867
6/17/2023,7978.095248
6/18/2023,12184.71488
6/19/2023,3959.363408
6/20/2023,3547.759009
6/21/2023,5383.906722
6/22/2023,3813.034787
6/23/2023,5753.464956
6/24/2023,3113.569166
6/25/2023,6189.015465
6/26/2023,8590.286687
6/27/2023,4487.113046
6/28/2023,8954.389258
6/29/2023,4243.191861
6/30/2023,14746.58028
7/1/2023,10999.76719
7/2/2023,9685.660763
7/3/2023,8311.848429
7/4/2023,6170.523823
7/5/2023,8588.350698
7/6/2023,2709.819765
7/7/2023,5267.661798
7/8/2023,4742.912976
7/9/2023,4959.761394
7/10/2023,5833.445687
7/11/2023,6266.651907
7/12/2023,8073.177045
7/13/2023,3820.289583
7/14/2023,5441.697917
7/15/2023,15548.79288
7/16/2023,8281.79624
7/17/2023,5716.87278
7/18/2023,4184.316253
7/19/2023,3886.784453
7/20/2023,8295.107309
7/21/2023,9144.167498
7/22/2023,9345.266539
7/23/2023,9370.856518
7/24/2023,3880.778632
7/25/2023,3995.94048
7/26/2023,8969.596899
7/27/2023,3555.938481
7/28/2023,3402.18813
7/29/2023,9498.979684
7/30/2023,10976.82698
7/31/2023,8617.089337
8/1/2023,14312.76313
8/2/2023,5821.196535
8/3/2023,4575.340378
8/4/2023,9613.999773
8/5/2023,10713.93303
8/6/2023,4681.994683
8/7/2023,9514.133636
8/8/2023,4981.092783
8/9/2023,6352.24595
8/10/2023,6605.269918
8/11/2023,6357.654421
8/12/2023,2721.675212
8/13/2023,6630.40013
8/14/2023,8030.800362
8/15/2023,14618.86818
8/16/2023,6205.07059
8/17/2023,7154.418605
8/18/2023,7232.752386
8/19/2023,7711.547826
8/20/2023,6067.178096
8/21/2023,3814.152442
8/22/2023,3890.139153
8/23/2023,6319.526817
8/24/2023,4675.924151
8/25/2023,6008.94288
8/26/2023,6720.312627
8/27/2023,5923.877986
8/28/2023,5060.629532
8/29/2023,3544.409718
8/30/2023,10261.51191
8/31/2023,8268.869741
9/1/2023,6620.587581
9/2/2023,7791.018752
9/3/2023,5840.063214
9/4/2023,9012.147921
9/5/2023,3197.987025
9/6/2023,1755.607277
9/7/2023,5726.471685
9/8/2023,9666.389915
9/9/2023,7515.982588
9/10/2023,5788.532937
9/11/2023,4207.974033
9/12/2023,9099.834519
9/13/2023,4861.974799
9/14/2023,2898.036378
9/15/2023,12753.28968
9/16/2023,10776.26221
9/17/2023,7066.59322
9/18/2023,3988.962021
9/19/2023,6647.491488
9/20/2023,8392.714825
9/21/2023,2073.760905
9/22/2023,5243.368584
9/23/2023,11972.37603
9/24/2023,8145.894457
9/25/2023,7355.438254
9/26/2023,8176.608732
9/27/2023,4836.19284
9/28/2023,6267.744367
9/29/2023,6050.632449
9/30/2023,9331.463772
10/1/2023,10569.91219
10/2/2023,3554.25765
10/3/2023,7554.717144
10/4/2023,4684.816488
10/5/2023,7087.637574
10/6/2023,9361.073051
10/7/2023,2839.599489
10/8/2023,4456.282063
10/9/2023,7140.356353
10/10/2023,4296.384973
10/11/2023,5010.248101
10/12/2023,5924.974037
10/13/2023,9553.16484
10/14/2023,8190.535692
10/15/2023,10152.38906
10/16/2023,3860.211845
10/17/2023,3251.772416
10/18/2023,7174.64701
10/19/2023,8293.696928
10/20/2023,2365.571491
10/21/2023,5905.409314
10/22/2023,3463.193662
10/23/2023,5924.433744
10/24/2023,2485.933706
10/25/2023,6556.996372
10/26/2023,2284.928404
10/27/2023,6718.274362
10/28/2023,9268.38958
10/29/2023,6040.970654
10/30/2023,6276.593228
10/31/2023,5756.480685
11/1/2023,4639.242338
11/2/2023,2925.571293
11/3/2023,7291.841243
11/4/2023,11221.60132
11/5/2023,7047.193477
11/6/2023,9174.584161
11/7/2023,4279.545274
11/8/2023,3575.542265
11/9/2023,7753.287568
11/10/2023,6937.584199
11/11/2023,8851.711602
11/12/2023,11087.18449
11/13/2023,6427.786509
11/14/2023,6181.661328
11/15/2023,7247.651683
11/16/2023,4164.707766
11/17/2023,5426.868185
11/18/2023,6211.007044
11/19/2023,4893.755819
11/20/2023,6602.379789
11/21/2023,8582.300455
11/22/2023,4318.197955
11/23/2023,2255.769964
11/24/2023,6475.957512
11/25/2023,6889.210518
11/26/2023,9859.235313
11/27/2023,4496.003752
11/28/2023,8034.217985
11/29/2023,4748.570979
11/30/2023,13899.55436
12/1/2023,7599.396118
12/2/2023,9664.317854
12/3/2023,6558.826856
12/4/2023,3569.980275
12/5/2023,5583.323014
12/6/2023,6496.538294
12/7/2023,9567.21622
12/8/2023,7868.64029
12/9/2023,5346.857041
12/10/2023,7937.208649
12/11/2023,5070.000626
12/12/2023,2242.407179
12/13/2023,3982.356351
12/14/2023,5847.729414
12/15/2023,6543.972598
12/16/2023,6923.789443
12/17/2023,2241.749305
12/18/2023,9977.970753
12/19/2023,3995.332605
12/20/2023,4080.195133
12/21/2023,7796.416635
12/22/2023,1799.810498
12/23/2023,3395.524847
12/24/2023,4376.712854
12/25/2023,4837.725339
12/26/2023,6579.963446
12/27/2023,5994.934803
12/28/2023,2089.248647
12/29/2023,9160.569582
12/30/2023,5308.838344
12/31/2023,9917.221775
1/1/2022,11578.34678
1/2/2022,4684.498978
1/3/2022,4365.250724
1/4/2022,8297.615488
1/5/2022,10251.14567
1/6/2022,3923.797899
1/7/2022,9928.960942
1/8/2022,10144.93541
1/9/2022,4318.034635
1/10/2022,7908.960304
1/11/2022,7937.115851
1/12/2022,5762.122961
1/13/2022,9686.109366
1/14/2022,4304.611436
1/15/2022,13879.18592
1/16/2022,11664.37994
1/17/2022,2753.31274
1/18/2022,7028.813084
1/19/2022,5339.519576
1/20/2022,9241.694784
1/21/2022,9585.928459
1/22/2022,8554.961651
1/23/2022,2214.960356
1/24/2022,4345.69686
1/25/2022,5531.14378
1/26/2022,2541.834929
1/27/2022,7043.47524
1/28/2022,6081.406539
1/29/2022,3794.198663
1/30/2022,4668.122256
1/31/2022,5686.401552
2/1/2022,10438.9221
2/2/2022,10439.9731
2/3/2022,6681.052336
2/4/2022,5056.574897
2/5/2022,9330.353326
2/6/2022,3080.627458
2/7/2022,3722.739559
2/8/2022,6862.561826
2/9/2022,8045.317739
2/10/2022,9243.718898
2/11/2022,3101.352833
2/12/2022,5970.967497
2/13/2022,3474.296241
2/14/2022,2308.302133
2/15/2022,8435.024791
2/16/2022,6643.037775
2/17/2022,3620.701734
2/18/2022,6300.664679
2/19/2022,9567.194721
2/20/2022,11259.74959
2/21/2022,9851.560861
2/22/2022,2881.876583
2/23/2022,3218.3842
2/24/2022,8475.349269
2/25/2022,4961.07898
2/26/2022,10165.22606
2/27/2022,6359.657741
2/28/2022,8750.719857
3/1/2022,13392.5752
3/2/2022,6818.786558
3/3/2022,7469.341757
3/4/2022,9961.956522
3/5/2022,5898.669452
3/6/2022,9112.74916
3/7/2022,6171.131514
3/8/2022,4141.60004
3/9/2022,7072.024056
3/10/2022,2811.200539
3/11/2022,2089.777263
3/12/2022,11248.17427
3/13/2022,10517.27375
3/14/2022,2861.370287
3/15/2022,3743.81715
3/16/2022,7593.299527
3/17/2022,7378.909638
3/18/2022,7312.314022
3/19/2022,4464.285627
3/20/2022,4675.553624
3/21/2022,2093.08611
3/22/2022,9253.738093
3/23/2022,6453.403719
3/24/2022,8395.956803
3/25/2022,8699.916716
3/26/2022,6005.219889
3/27/2022,12013.63061
3/28/2022,8603.068651
3/29/2022,7361.300024
3/30/2022,10345.31563
3/31/2022,2567.300338
4/1/2022,13056.40455
4/2/2022,11401.50006
4/3/2022,7103.11925
4/4/2022,7671.018003
4/5/2022,4845.460413
4/6/2022,6466.876514
4/7/2022,6794.325054
4/8/2022,3523.42348
4/9/2022,7801.5846
4/10/2022,3703.08342
4/11/2022,6580.963366
4/12/2022,5959.550416
4/13/2022,5880.824019
4/14/2022,3658.461598
4/15/2022,9659.057174
4/16/2022,5874.331881
4/17/2022,8146.033572
4/18/2022,6062.51997
4/19/2022,9208.154996
4/20/2022,5003.854015
4/21/2022,5641.184368
4/22/2022,5853.154975
4/23/2022,5687.21337
4/24/2022,7981.22624
4/25/2022,5337.70822
4/26/2022,9830.578349
4/27/2022,5410.651776
4/28/2022,6124.824431
4/29/2022,2227.313278
4/30/2022,7889.762827
5/1/2022,10867.08571
5/2/2022,9094.841654
5/3/2022,4944.394425
5/4/2022,4114.720426
5/5/2022,2448.523072
5/6/2022,9916.719184
5/7/2022,5531.112083
5/8/2022,7481.923086
5/9/2022,9656.61183
5/10/2022,2309.7363
5/11/2022,4569.107106
5/12/2022,4037.082893
5/13/2022,6518.856906
5/14/2022,5229.874237
5/15/2022,5024.087159
5/16/2022,7078.881803
5/17/2022,7592.201566
5/18/2022,4951.904194
5/19/2022,3404.276398
5/20/2022,9553.595101
5/21/2022,8383.515265
5/22/2022,3432.431203
5/23/2022,3997.371596
5/24/2022,8697.283696
5/25/2022,2922.121908
5/26/2022,9821.901504
5/27/2022,5229.792503
5/28/2022,6584.921713
5/29/2022,10551.34053
5/30/2022,12193.21767
5/31/2022,7696.478167
6/1/2022,13921.93438
6/2/2022,8500.19362
6/3/2022,2247.783393
6/4/2022,2623.71654
6/5/2022,7601.980019
6/6/2022,6312.768653
6/7/2022,2804.519814
6/8/2022,8490.367303
6/9/2022,9899.616236
6/10/2022,6950.254854
6/11/2022,3006.485628
6/12/2022,5533.968298
6/13/2022,2844.189045
6/14/2022,2651.854654
6/15/2022,11706.8111
6/16/2022,5032.557977
6/17/2022,5265.823116
6/18/2022,10204.67052
6/19/2022,9525.270764
6/20/2022,6279.108528
6/21/2022,5390.248439
6/22/2022,3667.16761
6/23/2022,8050.247782
6/24/2022,3556.64398
6/25/2022,9965.665731
6/26/2022,9554.938081
6/27/2022,2345.529871
6/28/2022,5311.540602
6/29/2022,4543.489742
6/30/2022,7326.877149
7/1/2022,3566.681292
7/2/2022,4550.851917
7/3/2022,8779.184053
7/4/2022,8518.210105
7/5/2022,3134.463424
7/6/2022,9889.17192
7/7/2022,3820.359227
7/8/2022,3534.733783
7/9/2022,10367.81444
7/10/2022,9224.138013
7/11/2022,9894.002443
7/12/2022,3577.752352
7/13/2022,8505.685089
7/14/2022,5005.795225
7/15/2022,4171.61805
7/16/2022,6553.548115
7/17/2022,4694.412985
7/18/2022,3438.801353
7/19/2022,6536.355149
7/20/2022,6478.02633
7/21/2022,8471.302128
7/22/2022,7892.755232
7/23/2022,2456.60667
7/24/2022,11469.92834
7/25/2022,2111.456345
7/26/2022,2276.013541
7/27/2022,8661.526688
7/28/2022,3775.085249
7/29/2022,7808.176482
7/30/2022,4469.645147
7/31/2022,5229.381636
8/1/2022,14377.10037
8/2/2022,8687.891433
8/3/2022,4763.410443
8/4/2022,7205.523226
8/5/2022,5126.540332
8/6/2022,8975.203712
8/7/2022,5485.462152
8/8/2022,6922.560645
8/9/2022,3225.8752
8/10/2022,9876.986262
8/11/2022,9800.469191
8/12/2022,2072.39214
8/13/2022,7408.127523
8/14/2022,7108.999818
8/15/2022,4447.372225
8/16/2022,7456.913082
8/17/2022,6923.326212
8/18/2022,5881.878279
8/19/2022,2632.792364
8/20/2022,10924.77059
8/21/2022,10900.36159
8/22/2022,9788.939352
8/23/2022,4020.582698
8/24/2022,5196.175315
8/25/2022,7018.260676
8/26/2022,7861.207122
8/27/2022,12020.7949
8/28/2022,11104.3246
8/29/2022,3780.333336
8/30/2022,9692.249154
8/31/2022,9762.382764
9/1/2022,10267.78474
9/2/2022,6072.772132
9/3/2022,8452.576527
9/4/2022,7904.848636
9/5/2022,4019.587662
9/6/2022,4719.532089
9/7/2022,9384.805484
9/8/2022,3037.064298
9/9/2022,9921.776909
9/10/2022,3983.031753
9/11/2022,8369.512121
9/12/2022,4167.814041
9/13/2022,6814.601564
9/14/2022,2653.135216
9/15/2022,13695.13812
9/16/2022,7485.483346
9/17/2022,5912.1319
9/18/2022,6930.396187
9/19/2022,4428.004487
9/20/2022,9970.698516
9/21/2022,7650.25003
9/22/2022,3893.957056
9/23/2022,3145.771433
9/24/2022,3741.798221
9/25/2022,8532.546506
9/26/2022,7028.043093
9/27/2022,3987.360693
9/28/2022,4078.377885
9/29/2022,4522.47543
9/30/2022,12558.60222
10/1/2022,11353.13824
10/2/2022,7220.019128
10/3/2022,4746.976478
10/4/2022,5165.445597
10/5/2022,2789.786375
10/6/2022,3385.229553
10/7/2022,8731.815081
10/8/2022,11267.0587
10/9/2022,6182.154212
10/10/2022,7987.243417
10/11/2022,7911.562106
10/12/2022,3877.103206
10/13/2022,5965.129003
10/14/2022,6200.862704
10/15/2022,16337.54493
10/16/2022,4752.755683
10/17/2022,7899.826275
10/18/2022,8347.328515
10/19/2022,7711.897491
10/20/2022,7448.139133
10/21/2022,6778.805801
10/22/2022,7703.793824
10/23/2022,9608.519862
10/24/2022,5874.316293
10/25/2022,6069.010102
10/26/2022,2724.779938
10/27/2022,4030.702653
10/28/2022,5723.830644
10/29/2022,2842.90095
10/30/2022,11475.55987
10/31/2022,9434.295449
11/1/2022,6517.053875
